run,experiment,maxfreq,snr,created_at,run_hash,completion,completion_marker,new_schema,wav_metrics_present,fold_prediction_files,run_manifest
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-4,2026-09-03T04:25:17,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=3kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-4,2026-09-03T06:10:09,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=5kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-8,2026-09-03T08:10:29,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2026-09-03T04:40:14,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-8,2026-09-03T06:25:09,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=5kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,0,2026-09-03T07:40:18,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=10kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,0,2026-09-03T04:10:18,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260902_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,0,2026-09-03T05:55:09,8aa701,legacy_chunk_metrics_only,False,False,False,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260902_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,2026-09-04T08:53:16,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,no_noise,2026-09-04T10:23:36,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_no_noise/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,2026-09-04T11:53:20,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,no_noise,2026-09-04T05:53:46,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_no_noise/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,no_noise,2026-09-04T07:23:28,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_no_noise/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-12,2026-09-04T09:44:50,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-12,2026-09-04T11:14:47,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-12,2026-09-04T12:45:12,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-12,2026-09-04T06:45:09,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-12,2026-09-04T08:14:23,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,2026-09-04T09:57:42,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,2026-09-04T11:27:30,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,2026-09-04T12:58:05,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,2026-09-04T06:57:49,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,2026-09-04T08:27:17,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-20,2026-09-04T10:10:40,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-20,2026-09-04T11:40:20,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-20,2026-09-04T13:11:09,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-20,2026-09-04T07:10:45,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-20,2026-09-04T08:40:18,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-4,2026-09-04T09:19:05,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-4,2026-09-04T10:49:19,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-4,2026-09-04T12:19:15,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-4,2026-09-04T06:19:25,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-4,2026-09-04T07:48:56,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-4/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-8,2026-09-04T09:32:06,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2026-09-04T11:02:01,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2026-09-04T12:32:10,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2026-09-04T06:32:13,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-8,2026-09-04T08:01:34,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,0,2026-09-04T09:06:16,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,0,2026-09-04T10:36:32,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,0,2026-09-04T12:06:17,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,0,2026-09-04T06:06:35,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,0,2026-09-04T07:36:19,b7a267,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260903_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
20260908_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,no_noise,2026-09-08T23:25:10,a1c9c8,saved_metrics_present,False,False,True,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/run_manifest.json
