experiment_name,variant,noise_dir,data_path,split_strategy,fold,sample_filename,source_wav_id,partition
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,187171.7169773235_src-index=6.187171_chunk-0059.npy,index=6.187171,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,2424.7546537583808_src-index=2.2424_chunk-0000.npy,index=2.2424,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,2424.7546537583808_src-index=2.2424_chunk-0014.npy,index=2.2424,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,2424.7546537583808_src-index=2.2424_chunk-0029.npy,index=2.2424,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,2424.7546537583808_src-index=2.2424_chunk-0044.npy,index=2.2424,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,2424.7546537583808_src-index=2.2424_chunk-0059.npy,index=2.2424,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,275174.6640882674_src-index=8.275174_chunk-0000.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,275174.6640882674_src-index=8.275174_chunk-0014.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,275174.6640882674_src-index=8.275174_chunk-0029.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,275174.6640882674_src-index=8.275174_chunk-0044.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,275174.6640882674_src-index=8.275174_chunk-0059.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,383287.35455980786_src-index=10.383287_chunk-0000.npy,index=10.383287,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,383287.35455980786_src-index=10.383287_chunk-0014.npy,index=10.383287,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,383287.35455980786_src-index=10.383287_chunk-0029.npy,index=10.383287,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,383287.35455980786_src-index=10.383287_chunk-0044.npy,index=10.383287,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,383287.35455980786_src-index=10.383287_chunk-0059.npy,index=10.383287,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,442169.29243200656_src-index=11.442169_chunk-0000.npy,index=11.442169,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,442169.29243200656_src-index=11.442169_chunk-0014.npy,index=11.442169,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,442169.29243200656_src-index=11.442169_chunk-0029.npy,index=11.442169,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,442169.29243200656_src-index=11.442169_chunk-0044.npy,index=11.442169,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,442169.29243200656_src-index=11.442169_chunk-0059.npy,index=11.442169,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,505101.26893061603_src-index=12.505101_chunk-0000.npy,index=12.505101,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,505101.26893061603_src-index=12.505101_chunk-0014.npy,index=12.505101,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,505101.26893061603_src-index=12.505101_chunk-0029.npy,index=12.505101,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,505101.26893061603_src-index=12.505101_chunk-0044.npy,index=12.505101,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,505101.26893061603_src-index=12.505101_chunk-0059.npy,index=12.505101,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,571694.2524911674_src-index=13.571694_chunk-0000.npy,index=13.571694,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,571694.2524911674_src-index=13.571694_chunk-0014.npy,index=13.571694,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,571694.2524911674_src-index=13.571694_chunk-0029.npy,index=13.571694,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,571694.2524911674_src-index=13.571694_chunk-0044.npy,index=13.571694,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,571694.2524911674_src-index=13.571694_chunk-0059.npy,index=13.571694,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,59375.420914051836_src-index=4.59375_chunk-0000.npy,index=4.59375,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,59375.420914051836_src-index=4.59375_chunk-0014.npy,index=4.59375,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,59375.420914051836_src-index=4.59375_chunk-0029.npy,index=4.59375,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,59375.420914051836_src-index=4.59375_chunk-0044.npy,index=4.59375,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,59375.420914051836_src-index=4.59375_chunk-0059.npy,index=4.59375,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,6.98060403920294e-05_src-index=1.0_chunk-0000.npy,index=1.0,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,6.98060403920294e-05_src-index=1.0_chunk-0014.npy,index=1.0,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,6.98060403920294e-05_src-index=1.0_chunk-0029.npy,index=1.0,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,6.98060403920294e-05_src-index=1.0_chunk-0044.npy,index=1.0,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,6.98060403920294e-05_src-index=1.0_chunk-0059.npy,index=1.0,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,643516.9402884921_src-index=14.643516_chunk-0000.npy,index=14.643516,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,643516.9402884921_src-index=14.643516_chunk-0014.npy,index=14.643516,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,643516.9402884921_src-index=14.643516_chunk-0029.npy,index=14.643516,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,643516.9402884921_src-index=14.643516_chunk-0044.npy,index=14.643516,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,643516.9402884921_src-index=14.643516_chunk-0059.npy,index=14.643516,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,720690.9057380507_src-index=15.720690_chunk-0000.npy,index=15.720690,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,720690.9057380507_src-index=15.720690_chunk-0014.npy,index=15.720690,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,720690.9057380507_src-index=15.720690_chunk-0029.npy,index=15.720690,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,720690.9057380507_src-index=15.720690_chunk-0044.npy,index=15.720690,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,720690.9057380507_src-index=15.720690_chunk-0059.npy,index=15.720690,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,802409.6877461649_src-index=16.802409_chunk-0000.npy,index=16.802409,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,802409.6877461649_src-index=16.802409_chunk-0014.npy,index=16.802409,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,802409.6877461649_src-index=16.802409_chunk-0029.npy,index=16.802409,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,802409.6877461649_src-index=16.802409_chunk-0044.npy,index=16.802409,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,802409.6877461649_src-index=16.802409_chunk-0059.npy,index=16.802409,validation
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,887789.2369537686_src-index=17.887789_chunk-0000.npy,index=17.887789,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,887789.2369537686_src-index=17.887789_chunk-0014.npy,index=17.887789,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,887789.2369537686_src-index=17.887789_chunk-0029.npy,index=17.887789,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,887789.2369537686_src-index=17.887789_chunk-0044.npy,index=17.887789,train
2025.07.09_0.3_1,relative_mixture,heatflux_no_noise,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_no_noise,group_kfold,3,887789.2369537686_src-index=17.887789_chunk-0059.npy,index=17.887789,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,187171.7169773235_src-index=6.187171_chunk-0000.npy,index=6.187171,validation
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,187171.7169773235_src-index=6.187171_chunk-0014.npy,index=6.187171,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,187171.7169773235_src-index=6.187171_chunk-0029.npy,index=6.187171,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,187171.7169773235_src-index=6.187171_chunk-0044.npy,index=6.187171,validation
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,187171.7169773235_src-index=6.187171_chunk-0059.npy,index=6.187171,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,2424.7546537583808_src-index=2.2424_chunk-0000.npy,index=2.2424,validation
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,2424.7546537583808_src-index=2.2424_chunk-0014.npy,index=2.2424,validation
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,2424.7546537583808_src-index=2.2424_chunk-0029.npy,index=2.2424,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,2424.7546537583808_src-index=2.2424_chunk-0044.npy,index=2.2424,validation
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,2424.7546537583808_src-index=2.2424_chunk-0059.npy,index=2.2424,validation
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,275174.6640882674_src-index=8.275174_chunk-0000.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,275174.6640882674_src-index=8.275174_chunk-0014.npy,index=8.275174,train
2025.07.09_0.3_1,relative_mixture,heatflux_SNR=-20,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.07.09_0.3_1\data\npy\waterflow_20260724_1s_p0_relative_mixture\maxfreq=22kHz\heatflux_SNR=-20,kfold,1,275174.6640882674_src-index=8.275174_chunk-0029.npy,index=8.275174,validation
