path,format,role,bytes,sha256,status,text_characters,pages_or_xml_parts,title
研究進捗報告/2025/6月6日/研究進捗報告_柴崎陸_6月6日.docx,.docx,original_or_generated_artifact,22490,6a9aed881fd9685f3c4b8de15992f848ebba32ce4d6f3126c74c4ec66b149a13,extracted,535,3,word/document.xml
研究進捗報告/2025/6月6日/研究進捗報告_柴崎陸_6月6日.pdf,.pdf,original_or_generated_artifact,270692,a1e98395b4b0fadaba135f72294cf0c254d4afd7e8dba703f8cb076c67563494,extracted,478,1,PDF page 1
研究進捗報告/2025/7月11日/研究進捗報告_柴崎陸_7月11日.docx,.docx,original_or_generated_artifact,22891,ade7f9ff4da790afe059a8ef6861986b2fdaec4d21a06355261a5174dd6374e4,extracted,611,3,word/document.xml
研究進捗報告/2025/7月11日/研究進捗報告_柴崎陸_7月11日.pdf,.pdf,original_or_generated_artifact,276925,c081e18afb0cc823b754698a28b21d00de46a349110ef1357ac759a5a73ba8d9,extracted,553,1,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/718_中間発表_前刷り_柴崎陸.docx,.docx,original_or_generated_artifact,236198,9262637e6be072ccd6c97a1919959590d13f269646dcbf1d51344e6787d28462,extracted,2747,3,word/document.xml
研究進捗報告/2025/7月18日（中間発表）/718_中間発表_前刷り_柴崎陸.pdf,.pdf,original_or_generated_artifact,889985,bf3128f64036cd4fa68635a627d35e9056bd0d3cb88463b570f4c6138fa7c7bb,extracted,2626,2,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/res.pdf,.pdf,original_or_generated_artifact,819383,1e0651b6810ecba34a3dbc5b5b0209226f889004607c1f203540a48d64e5a93a,extracted,59582,12,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/seldnet.pdf,.pdf,original_or_generated_artifact,2732217,08e7977180cc527f563513e0561194822d7af97fbafdd284440cf2cf1bd9d447,extracted,30970,5,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/vgg.pdf,.pdf,original_or_generated_artifact,200010,83728f9efc21081792902b4c17a4657022d1e4a92ec81655c2427f4ef0755e50,extracted,54922,14,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/wavenet.pdf,.pdf,original_or_generated_artifact,1300379,ec47d9116fbf9fde9820d5b8795f9cd3686d70adc9c53151597ca0d81dced79f,extracted,24330,5,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/中間発表_柴崎陸_7月18日.pdf,.pdf,original_or_generated_artifact,2728792,a103a6c26771521afdb0abeb96858978e75f292f5974511ad1f726d2cc66efde,extracted,4074,21,PDF page 1
研究進捗報告/2025/7月18日（中間発表）/中間発表_柴崎陸_7月18日.pptx,.pptx,original_or_generated_artifact,19587142,ccd81763c4a810edb2ac9f19fa7f8ff0e180a9b1e6b5ee18085bebf5b085dd0b,extracted,6301,42,ppt/slides/slide1.xml
研究進捗報告/2025/7月25日/研究進捗報告_柴崎陸_7月25日.docx,.docx,original_or_generated_artifact,22532,db17c0a51d28ebfd16f47c0649dbadf4b08e262bd02af6c44437d6276ae170fa,extracted,485,3,word/document.xml
研究進捗報告/2025/7月25日/研究進捗報告_柴崎陸_7月25日.pdf,.pdf,original_or_generated_artifact,259051,6a5f9ab981a452fb3c4b6466680115db3af2f5ff9619e71482a9f74d1188a714,extracted,420,1,PDF page 1
研究進捗報告/2025/7月4日/研究進捗報告_柴崎陸_7月4日.docx,.docx,original_or_generated_artifact,22584,3513d815aa7dd86c2162b814738792c21e5834792180292415b6cbafeb64eef5,extracted,567,3,word/document.xml
研究進捗報告/2025/7月4日/研究進捗報告_柴崎陸_7月4日.pdf,.pdf,original_or_generated_artifact,269720,defa48402dc45ae34ee0cd549923e0e335426cd8378e7dc833d466c7665f9d36,extracted,520,1,PDF page 1
研究進捗報告/2025_AE＿植木研＿8125517＿柴崎陸.docx,.docx,original_or_generated_artifact,27503,3febc5ba173621343d2f841fee71102f2e581dae4df1e6ae9ae612ca2e02d885,extracted,1939,3,word/document.xml
研究進捗報告/2026/403/植木研　自己紹介.pptx,.pptx,original_or_generated_artifact,4418625,9036e3aa9903edac970810ec4f04bb454d2d55d173321bee3a9eaa53fe871f00,extracted,430,9,ppt/slides/slide1.xml
研究進捗報告/2026/416（研究計画発表）/年間計画_柴崎陸_0417.pptx,.pptx,original_or_generated_artifact,18266869,a9895d04b65902f9d44ed24368457bb86ee78bb76e493f2f314f2d3ad5131cdc,extracted,3312,18,ppt/slides/slide1.xml
研究進捗報告/2026/501（論文輪講）/Hit2flux A machine learning framework for boiling heat flux prediction .pdf,.pdf,original_or_generated_artifact,3224043,0cb3262e034b6b4fb6891cdd6d71aff3804216bdcb973b9cb3759eb6888e8a80,extracted,53762,10,PDF page 1
研究進捗報告/2026/501（論文輪講）/論文輪講_柴崎陸_5月1日.pptx,.pptx,original_or_generated_artifact,18315526,f0c7006d87ce901150e4ea97320a366ac4a7e7bf46edf45ca64d094d86b71d05,extracted,5736,39,ppt/slides/slide1.xml
研究進捗報告/2026/508/研究進捗報告_柴崎陸_5月8日.docx,.docx,original_or_generated_artifact,24101,d54c4885284bde103a64dfce11f17b27659b46e1850ae02e22b6a2b823592f1a,extracted,897,3,word/document.xml
研究進捗報告/2026/508/研究進捗報告_柴崎陸_5月8日.pdf,.pdf,original_or_generated_artifact,436834,844c0d9573668bf1501217fbcbdb48494673b80ed21a8ee2273ef0d0e60be7f4,extracted,823,1,PDF page 1
研究進捗報告/2026/515/研究進捗報告_柴崎陸_5月15日.docx,.docx,original_or_generated_artifact,24317,c6824d903873f4c4e70875c296acd317583a8e27b81b17775c3e0f699b66ceb3,extracted,969,3,word/document.xml
研究進捗報告/2026/515/研究進捗報告_柴崎陸_5月15日.pdf,.pdf,original_or_generated_artifact,338725,d25b2fb431a68273c83e5f9e2a738a997894f21b6ebaa2458894475210b89edd,extracted,896,1,PDF page 1
研究進捗報告/2026/522（研究計画発表）/研究進捗_柴崎陸_0522.pptx,.pptx,original_or_generated_artifact,15658228,b1540ab180f76b7b2b2830bbc2b3f0ecd0f1281d55f78ca2073e845a091a7892,extracted,4240,26,ppt/slides/slide1.xml
研究進捗報告/2026/529/研究進捗報告_柴崎陸_5月29日.docx,.docx,original_or_generated_artifact,23096,81b3b56be2d086cc7f07e9094b46f935264138ca18392ce88d688abed30ea32c,extracted,460,3,word/document.xml
研究進捗報告/2026/605/Explainable AI_Context-aware layer-wise integrated gradients for explaining transformer models.pdf,.pdf,original_or_generated_artifact,4489042,7af0753ae63cfdd0a2226d68538156ab95584545d2837c721455cb4b9a6f19a3,extracted,82800,14,PDF page 1
研究進捗報告/2026/605/Transformer_Interpretability_Beyond_Attention_Visualization_CVPR_2021_paper.pdf,.pdf,original_or_generated_artifact,1889784,6fc994df3e5fccea6dd65aa8a8895facc8ad603c7edacc191a332f10b2911ea2,extracted,44664,10,PDF page 1
研究進捗報告/2026/605（論文輪講）/Explainable AI_Context-Aware Layer-Wise Integrated Gradients for Explaining.pdf,.pdf,original_or_generated_artifact,45800651,9be39900d9d02869dd6053793941631c881cc15ef495db47010917e7365ed596,extracted,82325,19,PDF page 1
研究進捗報告/2026/605（論文輪講）/この論文の内容の要約.md,.md,historical,13276,f6485e38c65257a97f8520651502b98ae06a41cee64d5ab83b32bd0e3b0a9769,extracted,7043,0,## 1. この論文の問題意識
研究進捗報告/2026/605（論文輪講）/スライド構成案.md,.md,historical,6113,95e2b1f34ea18ceb3b04cdf609f016397ff014217d451695bce91d2378628875,extracted,3041,0,> **9/15追加比較後の更新先**: 論文輪講の理論紹介と当時の自研究への接続案。現在のIG実装の信頼性検証やCA-LIG採用を示すものではない。 最新の[比較解析](../../../experiments/2026-09-15_onb_frequency_comparison/analysis.md)、[本人の研究仮説](../../../docs/research_plan/2026-09-15_master_thesis_hypothesis.md)、[解析手順](../../../docs/analysis_workflow.md)を参照する。以下の本文は当時の記録として保持する。
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,.md,historical,50930,f3b01711fed6b84ed45f5877ed05846b85af6e8c3ff30306cccffaffb0a42e19,extracted,26999,0,# 論文輪講スライド構成案（改訂版 v2）
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pdf,.pdf,original_or_generated_artifact,3821851,5d89f8ac9af374764c2fabe4c5313b4411f54874d9a8dfb6e315ab832651c965,extracted,4307,24,PDF page 1
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,.pptx,original_or_generated_artifact,16844175,797e0b973f3fced09ec53b62c768ad2afca716db316c874a34f85f0fb5dcd7ba,extracted,9362,39,ppt/slides/slide1.xml
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,.md,historical,29455,452e337815ac4f412d3197f6247b6d30c1800c88e5155a7f5a093fd518620f65,extracted,12276,0,# 2026-06-12 今後の研究計画整理
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.docx,.docx,original_or_generated_artifact,23480,16c7b536e579bd7c0183e5f9d072b20347e783303265d302f42fe8add4f6c0e5,extracted,705,3,word/document.xml
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.pdf,.pdf,original_or_generated_artifact,248151,91dc9377d150ee832f79f2869c47a106e957e2c16ec38ae3675c325a5f0566ec,extracted,642,1,PDF page 1
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,.md,historical,40876,dea1e3ae6f712f02a91d842cc6e3caad5745923f76f714a98d4c98185fb8e9b4,extracted,19525,0,# 2026-06-19 研究進捗発表 スライド内容案
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,.md,historical,11100,0f82af96b6f0a66b47268a8bfabf07bf02fc861b117d828271b3306bb955a70b,extracted,4165,0,# 研究目的の再整理 2026-06-19
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,.pptx,original_or_generated_artifact,21020454,cc0716c6ad5dee32a413e2326f259816fa41000b462c7fe9d5a4f7d8057b5a37,extracted,4282,25,ppt/slides/slide1.xml
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,.md,historical,9546,056aa461723f2b9f349e6af1cabd9d28658923c79604877a40133f5bc7bacfdd,extracted,4224,0,# 6月19日発表後 今後の進め方
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.docx,.docx,original_or_generated_artifact,23379,1f7d1b861473814251f048e02ddac035f57c0bf066b4391134cdb0f86d374f44,extracted,617,3,word/document.xml
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.pdf,.pdf,original_or_generated_artifact,240527,3ad7a450cb4ec90dda6d861658f5fec2af2669f9b75e11b467fb167f869f3191,extracted,559,1,PDF page 1
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.docx,.docx,original_or_generated_artifact,23653,bae6f08c98eea30b170c19baa9e025170f6dc140bc2d234c5a7aca74615f6062,extracted,731,3,word/document.xml
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.pdf,.pdf,original_or_generated_artifact,295851,a684f67ac4b5363332bf70ff278d1daf8a742f330fbc7433778cab5993304e2c,extracted,676,1,PDF page 1
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.docx,.docx,original_or_generated_artifact,23360,c70748d83579ac650c7dd14e00e9a054b13425e926f8890c55f1792c8424129b,extracted,515,3,word/document.xml
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.pdf,.pdf,original_or_generated_artifact,234222,bca1ae43525f93de7744dc7990187991120fbf2fe49969b2a38fb892807ac5e5,extracted,454,1,PDF page 1
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.docx,.docx,original_or_generated_artifact,23360,c70748d83579ac650c7dd14e00e9a054b13425e926f8890c55f1792c8424129b,extracted,515,3,word/document.xml
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.pdf,.pdf,original_or_generated_artifact,278225,18f23621b749d13f7accc36615a08c1b159ca6cd7c36242483099f72d83f781b,extracted,780,1,PDF page 1
研究進捗報告/2026/724（中間発表）/PowerPoint_Claude作成プロンプト_0724.md,.md,historical,17907,07e7e2e9c0d937abbdbf5bc8ef79dc94a73792e3186ee632a2720b599992f50c,extracted,6858,0,# PowerPoint内Claude用プロンプト
研究進捗報告/2026/724（中間発表）/スライド内容案_0724.md,.md,historical,22036,2e7a7d8edd5f9565109d8cbf10d4d23e806939632b6893e4bfa7ac678a845ac1,extracted,9280,0,# 2026-07-24 中間発表 スライド内容案
研究進捗報告/2026/724（中間発表）/研究進捗_柴崎陸_0724.pptx,.pptx,original_or_generated_artifact,15831430,247322a09ce055d25a2b5ee55b3a844482da0dd7c204651122d4cd3e58879c0e,extracted,3464,21,ppt/slides/slide1.xml
研究進捗報告/2026_AE＿植木研＿8125517＿柴崎陸.docx,.docx,original_or_generated_artifact,28491,44cbfbd996cf3666da33cc8537f26a90334246e0d1d126ecda9445663e43c26e,extracted,1997,3,word/document.xml
研究進捗報告/8121048_柴崎陸_最終投稿卒論.pdf,.pdf,original_or_generated_artifact,8171272,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63,extracted,35934,60,PDF page 1
研究進捗報告/Conformer.pdf,.pdf,original_or_generated_artifact,412099,4d53a2d87f7b68b3b5a86d8e4301c5092ae61e260f9c76dab48af34faac9a81f,extracted,28015,5,PDF page 1
研究進捗報告/Deep Autoencoders for Acoustic Anomaly Detection.pdf,.pdf,original_or_generated_artifact,2856528,1786309f8f21ef594017de53f9ddfcb310e22346a140a1780f172e06175981f4,extracted,51061,15,PDF page 1
研究進捗報告/卒論_柴崎陸.pdf,.pdf,original_or_generated_artifact,8171272,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63,extracted,35934,60,PDF page 1
研究進捗報告/原子力学会/2025#2.U2.pptx,.pptx,original_or_generated_artifact,2403436,6f15e3be4555a538a958a2fe48f2823a6d528d38f52834f4ee4e18ed2c12cb90,extracted,9415,46,ppt/slides/slide1.xml
研究進捗報告/原子力学会/2025ポスターセッション予稿_柴崎陸.pptx,.pptx,original_or_generated_artifact,32525770,183066846254af8ba723e6459c0386822de1271638b8b41c0b3375d248a2beab,extracted,11496,60,ppt/slides/slide1.xml
研究進捗報告/原子力学会/2025年日本原子力学会 春の年会発表概要集.pdf,.pdf,original_or_generated_artifact,1106964,9e4dc7939469a2347189afee89d70dd55ec7dac20e39d03d3115dbebd930e266,extracted,19870,13,PDF page 1
研究進捗報告/原子力学会/原子力学会_柴崎陸.pptx,.pptx,original_or_generated_artifact,48799148,793d920dc5da5dd96b6f35777f2ef6a827a2035ad9b1f72b8c713ae20d4775b6,extracted,16669,62,ppt/slides/slide1.xml
研究進捗報告/原子力学会/原子力学会申し込み_柴崎陸_領収書.pdf,.pdf,original_or_generated_artifact,65654,d17cc5915b7fdc84cc5757a32690d65351aa6f0e0924306de36f1c4106f9e7a3,extracted,328,1,PDF page 1
研究進捗報告/原子力学会/原学会_予稿.docx,.docx,original_or_generated_artifact,20088,d4471cb4be8d8e6b20015f989c1ab4bfc97811c30073ddc5a3e7d9c2213abdff,extracted,1713,3,word/document.xml
研究進捗報告/原子力学会/原学会春_（２）沸騰検知技術.docx,.docx,original_or_generated_artifact,20538,eadd1b0fe8b7e6c97ea6e5908f0030c9d5d339183a8b92a1cb3b7a14b7e3077e,extracted,1823,3,word/document.xml
研究進捗報告/原子力学会/原学会春＿(1)概要説明_U1.pdf,.pdf,original_or_generated_artifact,349707,f2342ac5945253df6060ff8009c30da49d4cfe7b73c5115e132ebc11cbea3c03,extracted,1440,1,PDF page 1
研究進捗報告/原子力学会/原学会春＿(2)沸騰検知技術_U1_aiz.docx,.docx,original_or_generated_artifact,22229,118435d9122a1a226b58508f4d4ca02191907e2023033b0b7f994030d59e068f,extracted,1828,3,word/document.xml
研究進捗報告/原子力学会/原学会春＿(2)沸騰検知技術_U1_aiz.pdf,.pdf,original_or_generated_artifact,296467,030f4b990eea88df9e30ea6ba3830c4d78190053862d6a07a7c30e85fe56794e,extracted,1609,1,PDF page 1
研究進捗報告/原子力学会/発表要綱_2025春学生ポスターセッション.pdf,.pdf,original_or_generated_artifact,240893,5626967c3a6d021bbfe7b001b3d4246e383e84ffd117c91737037644bc1d48f1,extracted,2548,3,PDF page 1
研究進捗報告/原子力機構_三上_1.pdf,.pdf,original_or_generated_artifact,3689740,f705a81afcf6a208862f2a31c68123d30268dcd49d5ac02b24ae57c61a7fbc76,image_or_sparse_text,171,13,PDF page 1
研究進捗報告/研究計画の基本となる考え方_柴崎陸.docx,.docx,original_or_generated_artifact,18361,73c087e5abd70292f6ec8064427421e5e7913a25dd0755736135c2407804f432,extracted,1397,3,word/document.xml
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_02.pdf,.pdf,original_or_generated_artifact,3215443,c0d16cfbe891082057d9fbedc057c16b9cead405317674fccd4fcc0a88409d4e,extracted,12674,40,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_03.pdf,.pdf,original_or_generated_artifact,5381748,e338d9367cbc5b3ad0511d217b152c151deee3f4f415136c737f3c88037b72da,extracted,18005,69,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_04.pdf,.pdf,original_or_generated_artifact,2610310,05f34446c98f8e0e573672ad0445939a2adcf3f35120c19058a96e6408407aec,extracted,5410,27,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_05.pdf,.pdf,original_or_generated_artifact,3242543,f6f2873540f1184f9895224e60121ef04d7b9891f1dc8bdc11951124425bc2d2,extracted,6331,30,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_06.pdf,.pdf,original_or_generated_artifact,3166174,2e57b9c8e6d04ddfc351e9a5a7514acad75681ab7ec5445010652538f9d851ad,extracted,6476,32,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_07.pdf,.pdf,original_or_generated_artifact,2269504,7469aa60184eb916b37f5c49834d59bb036b61c6c4391a50bfed230e9a196e87,extracted,7356,41,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_08.pdf,.pdf,original_or_generated_artifact,930332,f6adc04e64973dc80673306994a9e55a245e5f22593525522dcda772944f58d7,extracted,2930,12,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_09.pdf,.pdf,original_or_generated_artifact,407864,124849cea3f96e094264510db794a6fb9df3a0c9e2df6b7d1e9c4c63cdcbb151,extracted,2173,9,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_10.pdf,.pdf,original_or_generated_artifact,960549,234b053ec2468d0ced53265d0e015beb10bf3784ef33bbcceaf047af3546cb0f,extracted,2277,12,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_11.pdf,.pdf,original_or_generated_artifact,3279933,485da8d2527d8bf7398dc09757816fdd35275d3ee8257099be4bd66bf53f822a,extracted,8823,37,PDF page 1
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_12.pdf,.pdf,original_or_generated_artifact,300296,211090bd0b81b4a4de914916aca845d41bb99732817effac86c2be7905a33569,extracted,1748,7,PDF page 1
研究進捗報告/音響工学特論/中間発表_柴崎陸_音響工学概論.pptx,.pptx,original_or_generated_artifact,15509326,081563672162c735f3ee6e024825317326dffbd94274648e37cd677f8750c70d,extracted,1643,17,ppt/slides/slide1.xml
